Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2017,137704,Vranas and Assoc. C/O Realty and Mortgage Co.,346 N. Justine,60607,NEAR WEST SIDE,Office,91680,1915,1,98,1596693,3126119,,,,51.5,90.5,55,93.9,461.3,5,41.88803513,-87.66592206,"(41.88803513, -87.66592206)"
2017,102368,"Bradley Business Center II,LLC",2500 W Bradley Place,60618,NORTH CENTER,Mixed Use Property,350000,1956,1,87,4479284,10373116,,,,42.4,71.3,45.6,74.6,1379.2,3.9,41.95030519,-87.69252546,"(41.95030519, -87.69252546)"
2017,227730,4300 Marine Drive Condominium Association,4300 N. Marine Dr.,60613,UPTOWN,Multifamily Housing,193880,1930,1,64,2129102,13882013,,,,82.6,109.7,89.3,116.9,1131,5.8,41.96126002,-87.64738594,"(41.96126002, -87.64738594)"
2017,176010,420 N Wabash Ave,420 N. Wabash Ave.,60611,NEAR NORTH SIDE,Office,102450,1906,1,18,9147831,6016900,,,,148,342,150.1,348.7,2011,19.6,41.8896962,-87.62666374,"(41.8896962, -87.62666374)"
2017,103630,Stroger Hospital Campus,1901 W. Harrison St.,60612,NEAR WEST SIDE,Hospital (General Medical & Surgical),1802093,2002,4,17,183817303,331315233,,,,285.9,513.3,292.4,518.4,51584.6,28.6,41.874071,-87.674135,"(41.874071, -87.674135)"
2017,254167,Simpson Living Learning Center-ID# 254167,6333 N Winthrop Ave,60626,Edgewater,Residence Hall/Dormitory,117481,2000,1,,6642720,7997874,,,,124.6,249,132.7,256.3,1653,14.1,41.99740324,-87.65829455,"(41.99740324, -87.65829455)"
2017,250002,Arturo Velasquez Institute,2800 South Western,60608,LOWER WEST SIDE,College/University,175000,1996,1,,7437457,5644678,,,,74.8,167.3,78,170.2,1675,9.6,41.84099565,-87.68627778,"(41.84099565, -87.68627778)"
2017,160300,750 N. Rush,750 N. Rush,60611,NEAR NORTH SIDE,Multifamily Housing,325000,1992,1,46,8130294,15249537,,,,71.9,127.8,76.8,133.3,2313.2,7.1,41.89632,-87.625538,"(41.89632, -87.625538)"
2017,252031,57135-Chicago-Downtown,201 East Walton Place,60611,NEAR NORTH SIDE,Hotel,177137,1987,1,51,6601572,13775200,,,,115,198.7,122.3,207.3,1952.3,11,41.89981331,-87.62141411,"(41.89981331, -87.62141411)"
2017,135113,57 63 W Grand Ave,57-63 W. Grand Ave.,60654,NEAR NORTH SIDE,Office,78868,1912,1,61,3146645,5340100,,,,107.6,196.4,113.2,202.3,865.4,11,41.89159257,-87.63040107,"(41.89159257, -87.63040107)"
2017,106223,4521-23 North Malden Street,4521-23 N. Malden St.,60640,UPTOWN,Multifamily Housing,51840,1988,1,92,458832,2785282,,,,62.6,84.2,68,90.3,232.8,4.5,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,120137,#1950 Chicago South Loop,1300 S Clinton St,60607,NEAR WEST SIDE,Retail Store,106207,2007,1,11,11351939,231181,,,,109.1,301.6,113.9,314,1900.8,17.9,41.864762,-87.64065,"(41.864762, -87.64065)"
2017,254076,North Water - Whole Building,340 E North Water St,60611,Near North Side,Multifamily Housing,858191,2015,1,57,31025541,35450728,,,,77.5,156.9,79.2,158.7,7619.4,8.9,41.8957877,-87.62247,"(41.8957877, -87.62247)"
2017,242188,Sterling Private Residences,345 North LaSalle Drive,60654,NEAR NORTH SIDE,Multifamily Housing,502000,2001,1,29,15424236,31573129,,,,93.6,162.5,100.2,169.5,4528.9,9,41.888412,-87.632465,"(41.888412, -87.632465)"
2017,251317,Hotel Monaco Chicago,225 N. Wabash Avenue,60601,LOOP,Hotel,122666,1998,1,16,5965026,16632040,,4136908,,217.9,328.8,226.3,337.6,,,41.88651841,-87.62599173,"(41.88651841, -87.62599173)"
2017,160381,Jones Chicago,220 W Illinois St,60654,NEAR NORTH SIDE,Multifamily Housing,204336,2014,1,75,6396248,4458173,,,,53.1,121.2,55.8,126.1,1419.4,6.9,41.89080456,-87.63481335,"(41.89080456, -87.63481335)"
2017,104261,500 W. Belmont Apartments,500 W. Belmont Ave.,60642,LAKE VIEW,Multifamily Housing,54927,1965,1,54,871442,3768293,,,,84.5,121.9,90.5,127.9,361.3,6.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,254260,The Cenacle Convent,513 Fullerton W. Pkwy.,60614,Lincoln Park,Senior Care Community,97000,1967,1,5,3628280,6754876,,,,107,190.6,113.1,197.2,1029.6,10.6,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2017,113335,Ravinia Lofts Condominium Association,2024-2030 S. Wabash Ave.,60616,NEAR SOUTH SIDE,Multifamily Housing,61500,1920,1,89,1248662,2304294,,,,57.8,103.1,61.4,106.9,353.3,5.7,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,116662,Lake Meadows 2,533 E 33rd Place,60616,DOUGLAS,Multifamily Housing,107500,1952,1,42,849711,12451832,,,,123.7,146.4,133.5,156.6,818.5,7.6,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2017,100431,1100 N. Clark St.,1100 N. CLARK ST,60610,NEAR NORTH SIDE,Automobile Dealership,131250,1989,1,,1643147,1496600,,,,23.9,51.3,23.9,51.3,383.3,2.9,41.90237775,-87.63184484,"(41.90237775, -87.63184484)"
2017,119914,N002301-CHICAGO (83RD & STEWART) IL,8411 SOUTH HOLLAND ROAD,60620,CHATHAM,Retail Store,115928,2007,1,41,8313809,2627360,,,,94.4,249,98.1,252.2,1676.7,14.5,41.74032788,-87.63113941,"(41.74032788, -87.63113941)"
2017,252018,5000 Marine Drive Corporation,5000 N. Marine Dr.,60640,UPTOWN,Multifamily Housing,121500,1925,1,41,1587464,10022831,,,,95.6,127.6,104,136.5,825.9,6.8,41.97365849,-87.65167791,"(41.97365849, -87.65167791)"
2017,250151,NMH Worcester House,244 East Pearson,60611,NEAR NORTH SIDE,Multifamily Housing,139382,1904,1,89,5879623,2567610,,,,60.6,151.8,64,160,1223.5,8.8,41.89796335,-87.61992116,"(41.89796335, -87.61992116)"
2017,101762,RICHARD J. DALEY CENTER,50 W. WASHINGTON,60602,LOOP,Courthouse,1541766,1965,1,91,50669087,52796533,,,,67.1,139.2,72.3,144.6,12172.7,7.9,41.88409726,-87.63019634,"(41.88409726, -87.63019634)"
2017,113754,Fifteen Thirty North State Parkway Building Corporation,1530 N State Parkway,60610,NEAR NORTH SIDE,Multifamily Housing,75817,1929,1,,1123978,3246162,,,,57.6,91.5,62.3,96.6,380.2,5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,251644,Beaubien Ele-CPS,5025 N Laramie Ave,60630,JEFFERSON PARK,K-12 School,117451,1904,1,69,1694495,7609210,,,,79.2,113.3,91.1,125.8,717.5,6.1,41.97209735,-87.7569164,"(41.97209735, -87.7569164)"
2017,172762,Printers Row Condominium Association,711 S Dearborn,60605,LOOP,Multifamily Housing,225000,1978,2,48,4919142,9151100,,,,62.5,111.4,67.5,116.3,1395.6,6.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,113688,Cedar Street Corporation,70 E Cedar Street,60611,NEAR NORTH SIDE,Multifamily Housing,75600,1929,1,58,1480122,5355515,,,,90.4,135.9,98,144.1,558.1,7.4,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,131155,217 N. Jefferson,217 N. Jefferson,60661,NEAR WEST SIDE,Office,58044,1938,1,12,6433094,234003,,,,114.9,352.2,114.9,352.2,1201.9,20.7,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2017,251420,CarsonRachel-CPS,5516 S Maplewood Ave,60629,GAGE PARK,K-12 School,138015,1917,1,13,5633676,8993039,,,,106,196.6,113.8,204.8,1519.3,11,41.79329756,-87.68837684,"(41.79329756, -87.68837684)"
2017,165924,Lincoln Park Plaza,600 W Diversey Pkwy,60614,LAKE VIEW,Multifamily Housing,270315,1982,1,76,6268782,15915312,,,,82.1,134.6,87.2,140.1,2004.4,7.4,41.93284849,-87.64381155,"(41.93284849, -87.64381155)"
2017,105454,530 West Arlington Place,530 W. Arlington Pl.,60614,LINCOLN PARK,Multifamily Housing,68136,1924,1,92,845446,2891678,,,,54.8,83.5,58.8,87.6,309.9,4.5,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2017,260042,McClurg Court Center,333 E Ontario Street,60611,NEAR NORTH SIDE,Multifamily Housing,818201,1971,1,7,34243651,72170716,,,,130.1,209.8,138.1,218.2,9530.2,11.6,41.89322808,-87.61866416,"(41.89322808, -87.61866416)"
2017,160046,River Point 444,444 W Lake St,60606,NEAR WEST SIDE,Office,1230973,2016,1,89,51912556,,,,,42.2,132.4,42.2,132.4,9598.4,7.8,41.88575088,-87.63930148,"(41.88575088, -87.63930148)"
2017,103664,Northern Trust Headquarters,50 S. LaSalle,60603,LOOP,Financial Office,580000,1963,1,69,25164107,18176698,,,,74.7,154.4,77.6,157.3,5151.9,8.9,41.88103427,-87.63261241,"(41.88103427, -87.63261241)"
2017,174498,Trio-Abacus,660 W Wayman St,60661,NEAR WEST SIDE,Multifamily Housing,280146,2010,1,91,5020594,7356686,,,,44.2,83.8,47.3,87.5,1319,4.7,41.887491,-87.644997,"(41.887491, -87.644997)"
2017,251344,03470-Elston & Addison,3570 North Elston,60618,AVONDALE,Supermarket/Grocery Store,55024,1983,1,54,10038234,3559100,,,,247.1,640.8,251,642.4,2045.1,37.2,41.94511719,-87.70845236,"(41.94511719, -87.70845236)"
2017,106122,344-358 W. Oakdale Ave.,350 W. Oakdale Ave.,60657,LAKE VIEW,Multifamily Housing,108991,1950,1,49,1103919,9773573,,,,99.8,126,108.3,134.9,723.2,6.6,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,120083,CHICAGO MCKINLEY PARK (2078),1940 W 33RD ST,60608,MCKINLEY PARK,Retail Store,139085,2006,1,90,6516978,1953100,,,,60.9,161.9,62.5,164.2,1308.7,9.4,41.83444209,-87.67471572,"(41.83444209, -87.67471572)"
2017,160355,1133 N. Dearborn Apartments,1133 N. Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,387600,1992,1,58,8878239,17606367,,,,68.3,119.6,73.5,126,2576.7,6.6,41.90283681,-87.62951363,"(41.90283681, -87.62951363)"
2017,175581,Museum of Broadcast Communications,360 North State Street,60654,NEAR NORTH SIDE,Museum,72000,2015,1,,3697670,5160200,,,,123,236.5,126.6,240.3,957.8,13.3,41.88897886,-87.62803747,"(41.88897886, -87.62803747)"
2017,252264,"1263 Pratt, LLC",1263 W. Pratt Blvd.,60626,ROGERS PARK,Multifamily Housing,103635,1919,1,90,1221295,5362184,,,,63.5,91.3,68.6,96.4,510.6,4.9,42.00547369,-87.66333052,"(42.00547369, -87.66333052)"
2017,242554,South Commons - 3001 S Michigan,3001 S Michigan Ave,60616,DOUGLAS,Multifamily Housing,208042,1964,1,36,3598207,18235099,,,,104.9,146.3,113,154.8,1633.8,7.9,41.84585979,-87.62921264,"(41.84585979, -87.62921264)"
2017,173861,5411 N Winthrop,5411 N Winthrop,60640,EDGEWATER,Multifamily Housing,50477,1973,1,29,2530304,2460246,,,,98.9,208.6,103.2,222.1,598.5,11.9,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,159287,Scio at Medical District Apartments,901-903 S Ashland Ave,60607,NEAR WEST SIDE,Multifamily Housing,343718,1971,2,59,8804130,18910206,,,,80.6,138.2,85.8,143.3,2632.2,7.7,41.86976757,-87.66601375,"(41.86976757, -87.66601375)"
2017,160184,29 E. Madison LLC,29 E. Madison,60602,LOOP,Office,240076,1904,1,54,15324237,14023012,,,,122.2,261.8,129.4,269.3,3578.2,14.9,41.88182922,-87.6266992,"(41.88182922, -87.6266992)"
2017,238747,1250 North Dearborn Street Condominium Association,1250 N Dearborn St,60610,NEAR NORTH SIDE,Multifamily Housing,142291,1988,1,20,6079601,4213146,,,,72.3,165.3,77,175.9,1347.9,9.5,41.90541433,-87.63046086,"(41.90541433, -87.63046086)"
2017,102332,Truman College,1145 West Wilson Ave,60640,UPTOWN,College/University,954142,1976,3,,24989065,31705127,,,,59.4,117.1,63.5,121.1,6304.4,6.6,41.9645338,-87.65900659,"(41.9645338, -87.65900659)"
2017,175817,BENCHMARK ID #175817,1450 N Cicero Ave,60651,AUSTIN,Other - Mall,87000,1980,1,,,,,,,,,,,,,41.90734776,-87.74608809,"(41.90734776, -87.74608809)"
2017,106017,6900 S. Shore Drive,6900 S. Shore Drive,60649,SOUTH SHORE,Multifamily Housing,52604,1963,1,88,959906,2508243,,,,65.9,107.4,70.1,111.7,310.7,5.9,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2017,160260,Axis House,441 E. Erie St/444-448 E Ontario St,60611,NEAR NORTH SIDE,Multifamily Housing,571181,1985,1,1,47476240,11356290,,,,103,281.9,106.9,294.1,9381.3,16.4,41.894233,-87.616621,"(41.894233, -87.616621)"
2017,158316,Hard Rock Hotel,230 N Michigan Ave,60601,LOOP,Hotel,399000,1929,1,48,17132693,20877320,,,,95.3,189.8,101.3,198.9,4276.6,10.7,41.88660481,-87.62500515,"(41.88660481, -87.62500515)"
2017,124312,Elston Plaza,5033 N. ELSTON AVE,60630,ALBANY PARK,Retail Store,86894,1980,1,6,9363275,14524661,,,,274.9,513.9,274.9,513.9,2502.7,28.8,41.97217299,-87.7466969,"(41.97217299, -87.7466969)"
2017,166543,North & Kostner,4501 W. North Avenue,60639,HUMBOLDT PARK,Retail Store,235761,2009,1,82,8771310,2424933,,,,47.5,127.6,48.6,128.7,1750.6,7.4,41.9096931,-87.73945998,"(41.9096931, -87.73945998)"
2017,254343,(IL609) - The Apex Condo,859 W. Erie,60610,West Town,Multifamily Housing,67154,2004,1,67,1581732,3370410,,,,73.7,126.7,77.2,131,471.5,7,41.9041211,-87.63142,"(41.9041211, -87.63142)"
2017,251951,Goldblatt Hospital,5840 S. Ellis Ave.,60637,HYDE PARK,Laboratory,79347,1950,1,,5423398,,19629360,,,315.7,512.2,324.4,522.6,2306.1,29.1,41.78964,-87.601268,"(41.78964, -87.601268)"
2017,159980,"73rd St Apts., LLC",7345 S. South Shore Drive,60649,SOUTH SHORE,Multifamily Housing,95400,1967,1,29,1142914,11066025,,,,128,159.4,138.5,170.4,799.1,8.4,41.76320454,-87.55907895,"(41.76320454, -87.55907895)"
2017,119422,"939 North Avenue Collection,LLC",913- 949 9 W. North Avenue,60642,NEAR NORTH SIDE,Mixed Use Property,219651,2002,1,,22304241,,,,,101.5,318.8,108,339.1,4123.9,18.8,41.910835,-87.65176,"(41.910835, -87.65176)"
2017,159983,Michigan Beach Apartments,7251 S. South Shore Drive,60649,SOUTH SHORE,Multifamily Housing,175950,1965,1,24,3880440,21163441,,,,142.3,195.5,154.2,208,1841.6,10.5,41.76487407,-87.56085486,"(41.76487407, -87.56085486)"
2017,101709,20 North Wacker Drive,20 North Wacker Drive,60606,LOOP,Office,1742899,1929,1,,61774397,58204420,,,,68.8,146.4,72.7,150.4,14513.3,8.3,41.88252633,-87.63747012,"(41.88252633, -87.63747012)"
2017,219559,(IL631) - Jefferson Tower Condominium Association,200 N. Jefferson,60661,NEAR WEST SIDE,Multifamily Housing,227255,2005,1,50,6115461,11861864,,,,79.1,139.3,83.8,144.2,1760.8,7.7,41.886209,-87.642799,"(41.886209, -87.642799)"
2017,251343,3180 Condominium Association,3180 N Lake Shore Dr.,60657,LAKE VIEW,Multifamily Housing,313704,1954,1,56,6436335,20678301,,,,86.4,133.6,92.2,139.7,2288.4,7.3,41.93904206,-87.63916169,"(41.93904206, -87.63916169)"
2017,250067,Goldblatts Building,1609 W. Chicago,60622,WEST TOWN,Office,160280,1940,1,79,7528602,3915110,,,,71.4,173.1,73.8,175,1599.9,10,41.89604369,-87.6677898,"(41.89604369, -87.6677898)"
2017,243527,RiverView Condominium Association,445 East North Water,60611,NEAR NORTH SIDE,Multifamily Housing,831220,2000,2,57,26789785,12579000,,,,47.4,117.1,49.1,122.5,5621.4,6.8,41.88925047,-87.61594682,"(41.88925047, -87.61594682)"
2017,101867,125 South Wacker,125 S Wacker Drive,60606,LOOP,Office,641962,1974,1,73,40563460,,,,,63.2,198.4,63.2,198.4,7500,11.7,41.8797333,-87.63641137,"(41.8797333, -87.63641137)"
2017,236382,Randolph Place Residences Condominium Association,165 N Canal Street,60606,NEAR WEST SIDE,Multifamily Housing,749100,1922,1,89,13407028,26433545,,,,53.2,93.2,57.8,98,3882.9,5.2,41.88509416,-87.63939751,"(41.88509416, -87.63939751)"
2017,172900,Victory Centre of Galewood,2370 N Newcastle Ave,60607,MONTCLARE,Senior Care Community,78317,2009,1,23,3359203,2974700,,,,80.9,174.6,84.3,178.2,779.1,9.9,41.92313292,-87.79709824,"(41.92313292, -87.79709824)"
2017,151257,2758-2768 N. Milwaukee,2758-2768 N. Milwaukee,60647,LOGAN SQUARE,Multifamily Housing,71000,1925,3,84,1466662,1470976,,,,41.4,86.6,43.4,89.7,349.3,4.9,41.92075046,-87.70152825,"(41.92075046, -87.70152825)"
2017,174294,O.P.LLC/Orleans Plaza,351 W. Hubbard St.,60654,NEAR NORTH SIDE,Office,191155,1908,1,66,10935460,6544136,,,,91.4,215.6,96.7,224.1,2369.5,12.4,41.88989324,-87.63757019,"(41.88989324, -87.63757019)"
2017,175529,307 S Sangamon St,307 S Sangamon St,60607,NEAR WEST SIDE,Office,72977,2011,1,84,3650192,1367007,,,,68.8,176.7,71.8,181.5,747.5,10.2,41.877747,-87.650686,"(41.877747, -87.650686)"
2017,173883,1029-51 W North Shore LLC,1029-51 W. North Shore Ave.,60626,ROGERS PARK,Multifamily Housing,65620,1924,1,40,1286844,4398721,,,,86.6,132,89.5,134.3,471.6,7.2,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,241873,The Columbian Condominium Association,1160 S Michigan Ave,60605,LOOP,Multifamily Housing,464164,2007,1,77,9218276,17586389,,,,57.7,102.1,61,105.1,2638.5,5.7,41.86776111,-87.62464689,"(41.86776111, -87.62464689)"
2017,156731,Seventy East,70 E. Lake Street,60601,LOOP,Office,154373,1927,1,88,6370016,,,,,41.3,129.6,43.6,136.8,1177.8,7.6,41.8857976,-87.62554085,"(41.8857976, -87.62554085)"
2017,251433,Newberry Mat-CPS,708 W Willow St,60614,LINCOLN PARK,K-12 School,75176,1937,1,75,1294703,4051503,,,,71.1,110.7,78,117.9,454.6,6,41.913892,-87.646358,"(41.913892, -87.646358)"
2017,251500,SkinnerES-CPS,111 S Throop St,60607,NEAR WEST SIDE,K-12 School,102055,1990,1,62,4100303,1231820,,,,52.2,138.8,53.2,138,823.6,8.1,41.880825,-87.65951,"(41.880825, -87.65951)"
2017,120015,Chicago Indoor Sports,3900 S Ashland Ave,60609,NEW CITY,Other - Recreation,91000,2007,1,,,,,,,,,,,,,41.82265783,-87.66665991,"(41.82265783, -87.66665991)"
2017,250150,Reid Murdoch Center,315-331 N. LaSalle,60654,NEAR NORTH SIDE,Office,335281,1912,1,36,22889112,21406198,,,,132.1,281.4,137.6,287.1,5369.1,16,41.88810068,-87.63181582,"(41.88810068, -87.63181582)"
2017,158295,congress plaza hotel,520 s. michigan ave.,60605,LOOP,Hotel,600700,1873,1,66,15945556,53221098,,,,115.1,176.4,121.6,182.5,5775.1,9.6,41.8914831,-87.62495815,"(41.8914831, -87.62495815)"
2017,101918,205 West Randolph Street,205 W. Randolph Street,60606,LOOP,Office,207507,1914,1,56,15191108,2733264,,,,86.4,243.7,86.4,243.7,2953.9,14.2,41.8841105,-87.63418465,"(41.8841105, -87.63418465)"
2017,166264,University Center Chicago,525 S State St,60605,LOOP,Residence Hall/Dormitory,674000,2004,1,64,26171794,25739132,,,,77,162,80.4,165,6206.2,9.2,41.8750023,-87.62716306,"(41.8750023, -87.62716306)"
2017,175914,Hyatt Place Chicago / South,5225 South Harper Ave.,60615,HYDE PARK,Hotel,84947,2013,1,,7309320,4077336,,,,134,320.6,,,1568,18.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2017,172154,Apostolic Church of God,6340 S Dorchester,60637,WOODLAWN,Worship Facility,216000,1977,1,98,232470,6826878,,,,32.7,36.6,35.9,40,405.6,1.9,41.779819,-87.591495,"(41.779819, -87.591495)"
2017,172151,6045 Kenwood Building,6045 South Kenwood Avenue,60637,WOODLAWN,Office,99164,2009,1,,16569109,,7710064,23613720,,483,856.3,489.7,864.8,4819.9,48.6,41.78471041,-87.59260612,"(41.78471041, -87.59260612)"
2017,252107,Harris Theater Chicago,205 E Randolph Street,60601,LOOP,Performing Arts,140160,2003,1,,5978015,,,2323704,,59.2,150.5,60.6,155.8,1227.8,8.8,41.88401355,-87.62179601,"(41.88401355, -87.62179601)"
2017,101755,Harris Bank Building,115 S. LaSalle Street,60603,LOOP,Office,1526102,1974,1,58,85654404,92860048,,,,117,240.1,121.3,244.7,20769.3,13.6,41.88031326,-87.63191186,"(41.88031326, -87.63191186)"
2017,250034,Broadway Armory,5917 North Broadway,60660,EDGEWATER,Other - Recreation,157000,1916,1,,3840117,8068566,,,,75.9,130.8,80.6,134.6,1138.6,7.3,41.9891405,-87.65967018,"(41.9891405, -87.65967018)"
2017,251583,Holden Eleme-CPS,1104 W 31st St,60608,BRIDGEPORT,K-12 School,99762,1890,1,40,1563443,6083414,,,,76.7,113.2,85.6,122.7,612.2,6.1,41.8383138,-87.65432099,"(41.8383138, -87.65432099)"
2017,174203,Somerset Place Apartments,5009 N Sheridan Rd,60640,UPTOWN,Multifamily Housing,160000,1920,1,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,254362,Fox Ford Lincoln Midwest,2501 N Elston Avenue,60647,Logan Square,Automobile Dealership,146000,2015,1,,7845041,6336676,,,,97.1,214.3,102.5,219.9,1787.1,12.2,41.91723891,-87.68490143,"(41.91723891, -87.68490143)"
2017,251275,Conrad Chicago Hotel,101 E Erie St,60611,NEAR NORTH SIDE,Hotel,359000,1987,1,43,20913806,11498100,,,,90.3,216.6,93,222.2,4477.6,12.5,41.8955951,-87.6229917,"(41.8955951, -87.6229917)"
2017,116720,230-Senior Suites-Central Station,1400 S. Indiana Street,60605,NEAR SOUTH SIDE,Senior Care Community,71586,1998,1,54,2090024,3605700,,,,79.6,144.6,84.4,150,578,8.1,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2017,103643,180 North LaSalle,180 North LaSalle Street,60601,LOOP,Office,857412,1972,1,85,29771597,29635747,,20922720,,93.7,169.7,98.6,175,8181.3,9.5,41.88538772,-87.63289117,"(41.88538772, -87.63289117)"
2017,104206,Malden Property LLC,4501-4519 N MALDEN ST,60640,UPTOWN,Multifamily Housing,59400,1925,1,,,,,,,,,,,,,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,173888,Bellarmine Hall-ID#173888,6610-28 N Sheridan Rd,60626,ROGERS PARK,Residence Hall/Dormitory,85129,2011,1,85,1893504,2934210,,,,56.7,106,60,108.4,505.9,5.9,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,158630,Erie Centre CA,375-435 W. Erie Street,60654,NEAR NORTH SIDE,Multifamily Housing,396140,1998,2,40,10959385,18979769,,,,75.6,137.2,80.2,143,3034.4,7.7,41.89369142,-87.63934318,"(41.89369142, -87.63934318)"
2017,254073,Blue Moon Lofts,215 N. Aberdeen St.,60607,NEAR WEST SIDE,Multifamily Housing,149000,2007,1,100,1842357,2662710,,,,30.2,57.6,31.7,59.2,482.1,3.2,41.87429514,-87.65017516,"(41.87429514, -87.65017516)"
2017,251878,South Loop-CPS,1212 S PLYMOUTH CT,60605,NEAR SOUTH SIDE,K-12 School,71255,1987,1,38,4010786,,,,,56.3,176.7,59.5,186.8,741.6,10.4,41.86672708,-87.62901313,"(41.86672708, -87.62901313)"
2017,102238,Park West Condominium,444 W Fullerton,60614,LINCOLN PARK,Multifamily Housing,192329,1971,1,6,6449414,20186210,,,,138.5,215.5,149.5,227,2264.6,11.8,41.92554767,-87.64131151,"(41.92554767, -87.64131151)"
2017,130379,444 North Wabash,444 North Wabash,60611,NEAR NORTH SIDE,Office,57780,1895,1,,4165114,4123186,,,,143.4,301.3,150.3,312.2,989.1,17.1,41.89014125,-87.62668588,"(41.89014125, -87.62668588)"
2017,101794,225 West Wacker,225 West Wacker Drive,60606,LOOP,Office,721992,1989,1,92,34221405,,,,,47.4,148.8,49.3,154.8,6327.4,8.8,41.88628574,-87.63508062,"(41.88628574, -87.63508062)"
2017,250023,La Follette Park,1333 North Laramie,60651,AUSTIN,Other - Recreation,64955,1927,1,,69917,6517844,,,,101.4,108.7,111,118.8,359.1,5.5,41.90498543,-87.75511034,"(41.90498543, -87.75511034)"
2017,102337,Buena Shores,833 W.Buena Avenue,60613,UPTOWN,Multifamily Housing,185358,1970,1,69,3575971,13232322,,,,90.7,135.5,96.7,141.4,1364,7.4,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2017,173752,(IL598) - Eddystone Condominium Homes,415/421 W. Melrose St,60657,LAKE VIEW,Multifamily Housing,205975,1929,1,73,2320406,12448048,,,,71.7,98.8,77.6,105,1090.2,5.3,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,105725,Shorewind Towers,7000 S. South Shore Dr.,60649,SOUTH SHORE,Multifamily Housing,205000,1920,1,40,2224252,20397803,,,,110.4,138.5,119.3,147.9,1494.7,7.3,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2017,175470,1712 West Albion,1712 - 20 West Albion Avenue,60626,ROGERS PARK,Multifamily Housing,53696,1925,1,58,561765,3838779,,,,82,107.9,90.3,116.5,307.8,5.7,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2017,251682,Lyon Element-CPS,2941 N Mcvicker Ave,60634,BELMONT CRAGIN,K-12 School,117576,1920,1,32,4296431,5932939,,,,87,167.7,94.3,174.7,1109.5,9.4,41.93420309,-87.7768914,"(41.93420309, -87.7768914)"
2017,251423,Ortiz De Dom-CPS,3000 S Lawndale Ave,60623,SOUTH LAWNDALE,K-12 School,63900,1996,1,70,2454532,,,,,38.4,120.6,38.4,120.6,453.8,7.1,41.83823853,-87.71771353,"(41.83823853, -87.71771353)"
2017,119885,250-Senior Suites of Auburn Gresham,1050 W. 79th,60620,AUBURN GRESHAM,Senior Care Community,60500,2005,1,31,2452839,3239200,,,,94.1,183.5,100.6,192,625.6,10.3,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2017,251668,Ravenswood E-CPS,4332 N PAULINA ST,60613,LAKE VIEW,K-12 School,76423,1884,1,72,1214967,4354032,,,,72.9,109.7,81.8,119.5,455.9,6,41.96092641,-87.6712754,"(41.96092641, -87.6712754)"
2017,158472,Metropolis,8 West Monroe Street,60603,LOOP,Multifamily Housing,218624,2006,1,29,8823326,8298777,,,,78.3,166.6,81.9,170.3,2072.2,9.5,41.88095952,-87.6277973,"(41.88095952, -87.6277973)"
2017,260132,Q11970,2401 W Grace,60618,NORTH CENTER,Office,93084,2007,1,91,3125480,2520474,,,,60.7,133.9,64,137.4,711.8,7.6,41.95003548,-87.68877942,"(41.95003548, -87.68877942)"
2017,103639,121 West Wacker Drive,121 West Wacker Drive,60601,LOOP,Office,518217,1930,1,92,16528854,15314171,,3236001,,67.7,137.4,71.3,141.2,4040,7.8,41.88653309,-87.63199926,"(41.88653309, -87.63199926)"
