Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2018,255924,325 S Paulina,Exempt,325 S Paulina St,60612,,true,NEAR WEST SIDE,,58752,,1,277,,,,,,,,,,,,,41.8776449,-87.6741299,"(41.8776449, -87.6741299)"
2018,101718,70 W Madison,Submitted,70 W. Madison St,60602,4.0,false,LOOP,Office,1601672,1981,1,18434,61,89602395.5,1094035.1,,,,56.6,157.4,55.9,155.3,14964.7,9.3,41.88229695,-87.630198,"(41.88229695, -87.630198)"
2018,254388,Eight O Five Whole Building,Submitted,805 N LaSalle Dr.,60610,1.0,false,Near North Side,Multifamily Housing,270163,2015,1,8793,24,10785297.9,13733060.6,,,,90.8,165.2,88.7,161.8,2523.7,9.3,41.90412113,-87.63142484,"(41.90412113, -87.63142484)"
2018,158099,61480 - Galewood 14,Submitted,5530 W Homer St,60639-449,2.0,false,AUSTIN,Movie Theater,57976,2007,1,987,,5425332.5,2237520.2,,,,132.2,302.5,130.4,300.2,1021.4,17.6,41.91589039,-87.76459083,"(41.91589039, -87.76459083)"
2018,172394,26 North Halsted,Submitted,26 North Halsted,60661,1.0,false,NEAR WEST SIDE,Office,57251,1984,1,461,8,8999102.2,4174549.9,,,,230.1,516.7,228.2,513.5,1718.9,30,41.88260816,-87.64772647,"(41.88260816, -87.64772647)"
2018,252324,Association House of Chicago,Submitted,1116 N Kedzie Ave,60651,4.0,false,HUMBOLDT PARK,Office,153229,1922,1,2065,62,4972000.5,6684082.3,,,,76.1,136.7,,,1182.2,7.7,41.90151415,-87.70675593,"(41.90151415, -87.70675593)"
2018,173724,Arthur J. Schmitt Academic Center,Submitted,2320 N. Kenmore,60614,2.0,false,LINCOLN PARK,College/University,164408,1967,1,,,5198222.9,14475049.5,,,,119.7,181,117.8,179,1633.6,9.9,41.92408465,-87.65537041,"(41.92408465, -87.65537041)"
2018,251775,Ozanam Village,Submitted,251 N. Albany,60612,4.0,false,EAST GARFIELD PARK,Multifamily Housing,50630,2002,1,2556,77,1116723.7,2518419.8,,,,71.8,114,71.7,113.2,319.5,6.3,41.88567519,-87.70343823,"(41.88567519, -87.70343823)"
2018,156350,Silversmith Hotel & Suites - CSS,Submitted,10 South Wabash Avenue,60603,1.5,false,LOOP,Hotel,135000,2007,1,5619,38,8900553.4,4833399.7,,,,101.7,222.2,100.9,219.8,1737.5,12.9,41.88147936,-87.62619963,"(41.88147936, -87.62619963)"
2018,253963,Montclare Senior Residences of Avalon Park Phase II,Submitted,1210 E. 78th Street,60619,4.0,false,Avalon Park,Multifamily Housing,102573,2015,1,6366,95,1861675.9,4154089,,,,58.6,93.3,59,93.7,530.4,5.2,41.74401302,-87.60549928,"(41.74401302, -87.60549928)"
2018,251277,WMS-2718 Roscoe,Not Submitted,2718 W Roscoe St,60618,0.0,false,AVONDALE,,121666,,1,1326,,,,,,,,,,,,,41.942829,-87.696215,"(41.942829, -87.696215)"
2018,173655,ACME Hotel Company,Submitted,15 E Ohio St,60611,3.0,false,NEAR NORTH SIDE,Hotel,80000,1927,1,3619,70,3909684.6,2079871.4,,,,74.9,164.1,74.1,161.8,760.9,9.5,41.89224796,-87.62750277,"(41.89224796, -87.62750277)"
2018,250071,Cabrini Rowhomes,Exempt,900 N Hudson,60610,,true,NEAR NORTH SIDE,,744162,,1,26987,,,,,,,,,,,,,41.89867941,-87.64022273,"(41.89867941, -87.64022273)"
2018,250173,322 S Green St,Exempt,322 S Green St,60607,,true,NEAR WEST SIDE,,94322,,1,561,,,,,,,,,,,,,41.87700657,-87.64871891,"(41.87700657, -87.64871891)"
2018,158316,Hard Rock Hotel,Submitted,230 N Michigan Ave,60601,2.0,false,LOOP,Hotel,300000,1929,1,5940,42,15979443.5,16877074.4,,,,109.5,208.2,109.3,208,3554.8,11.8,41.88660481,-87.62500515,"(41.88660481, -87.62500515)"
2018,250149,216 West Jackson,Submitted,216 W Jackson,60606,1.0,false,LOOP,Office,172121,1920,1,2470,5,29182317.4,,,,,169.5,474.7,169.5,474.7,4854.9,28.2,41.87843368,-87.63449855,"(41.87843368, -87.63449855)"
2018,243937,The Residences of 41 E. 8th Street,Submitted,41 E. 8th Street,60605,1.0,false,LOOP,Multifamily Housing,296351,2002,1,11105,22,9343117.1,22736373.9,,,,108.2,168.8,108.9,168.1,2762,9.3,41.87158617,-87.62641945,"(41.87158617, -87.62641945)"
2018,106067,4655,Not Submitted,4655 S. Lake Park,60653,0.0,false,KENWOOD,Multifamily Housing,77016,1927,1,5040,,1379768.4,,,,,,,,,,,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2018,245071,Lake Shore Condominium Assn.,Submitted,1440 N. Lake Shore Dr.,60610,2.5,false,NEAR NORTH SIDE,Multifamily Housing,376600,1961,1,12050,53,7590157.8,26164886.1,,,,89.6,129.4,90.2,128.8,2652.5,7,41.90899977,-87.62663916,"(41.90899977, -87.62663916)"
2018,136887,5050 S Kedzie Ave,Not Submitted,5050 S Kedzie Ave,60632,0.0,false,GAGE PARK,,118816,,1,1155,,,,,,,,,,,,,41.80188308,-87.70454381,"(41.80188308, -87.70454381)"
2018,158121,Chase Tower Chicago,Submitted,10 S. Dearborn,60603,4.0,false,LOOP,Financial Office,2429909,1967,1,31224,58,180996875.8,2855242.6,,433248.4,,75.8,210,75.9,209.9,30285.9,12.5,41.88163958,-87.63010692,"(41.88163958, -87.63010692)"
2018,251904,CICS ChicagoQuest,Submitted,1443 N Ogden Ave.,60610,1.0,false,NEAR NORTH SIDE,K-12 School,96875,1971,2,423,2,8480375.9,1423781.3,,,,102.2,260.5,100.8,256.5,1486.5,15.3,41.90661513,-87.64566449,"(41.90661513, -87.64566449)"
2018,113690,20 E Cedar Condominium,Submitted,20 E Cedar St,60611,2.5,false,NEAR NORTH SIDE,Multifamily Housing,169733,1940,1,4360,55,2988669.7,12248182.8,,,,89.8,125.1,90.8,125.4,1147.8,6.8,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2018,148673,Teresa Roldan Apartment on Paseo Boricua,Submitted,1154 N Campbell Ave,60622,1.0,false,WEST TOWN,Multifamily Housing,52240,2005,1,1702,7,2199527.7,3970900.1,,,,118.1,197.7,117,193.2,576.8,11,41.90225377,-87.68447845,"(41.90225377, -87.68447845)"
2018,162224,Catholic Theological Union - Academic and Conference Center,Submitted,5416 S. Cornell Ave.,60615,2.0,false,HYDE PARK,College/University,101302,2006,1,375,,7724583.8,,,,,76.3,213.5,76.7,214.8,1285.1,12.7,41.79776237,-87.5860215,"(41.79776237, -87.5860215)"
2018,160323,One Place Condominium Association,Submitted,1 East 8th Street,60605,2.0,false,LOOP,Multifamily Housing,312000,2008,1,12483,29,7201749.3,17942174.9,,,,80.6,125,79.3,122.9,2151.1,6.9,41.87137219,-87.62708742,"(41.87137219, -87.62708742)"
2018,238480,(IL1009) - 5455 Edgewater Plaza Condo,Submitted,5455 N. Sheridan Rd.,60640,4.0,false,EDGEWATER,Multifamily Housing,580512,1969,1,23516,80,11171393,27640575.5,,,,66.9,103.9,66.3,102.4,3326.6,5.7,41.98162554,-87.65450215,"(41.98162554, -87.65450215)"
2018,251320,03376-Kinzie & Des Plaines,Submitted,370 N. Des Plaines,60661,2.0,false,WEST TOWN,Supermarket/Grocery Store,65000,2008,1,3276,46,10049326.1,6989000,,,,262.1,545.8,257.4,538.5,2043.1,31.4,41.88836058,-87.6443069,"(41.88836058, -87.6443069)"
2018,102380,4600 N. Cumberland Condominium Association,Submitted,4600 N. Cumberland Ave.,60656,3.5,false,OHARE,Multifamily Housing,59706,1974,1,3194,75,1226753.6,3915941.6,,,,86.1,126.4,87.9,127.9,412.1,6.9,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2018,250036,Bowen Environmental Studies HS -CPS,Exempt,2710 E 89th St,60617,,true,SOUTH CHICAGO,,296441,,1,367,,,,,,,,,,,,,41.73433146,-87.55751121,"(41.73433146, -87.55751121)"
2018,173642,230 East Ohio,Submitted,230 East Ohio Street,60611,2.0,false,NEAR NORTH SIDE,Office,75340,1917,1,1748,40,3489489.9,4067576.7,,,,100.3,186.4,99.5,183.6,796.6,10.6,41.89260773,-87.62161072,"(41.89260773, -87.62161072)"
2018,254387,The Hensley,Submitted,707 N Wells,60654,2.0,false,Near North Side,Multifamily Housing,90344,2016,1,2616,18,3615256.3,4939779.2,,,,94.7,169.5,93.2,167.9,863.8,9.6,41.8921691,-87.63413579,"(41.8921691, -87.63413579)"
2018,102408,Mundelein Center- ID#102408,Submitted,1020 W Sheridan Rd,60626,4.0,false,ROGERS PARK,College/University,206160,1930,1,,,8676388.4,3659232.6,,,,59.8,136.5,60.3,137,1637.8,7.9,41.99829028,-87.65676288,"(41.99829028, -87.65676288)"
2018,251643,West Park Ac-CPS,Submitted,1425 N TRIPP AVE,60651,1.0,false,HUMBOLDT PARK,K-12 School,81350,1996,1,951,20,2956983.2,4119764.4,,,,87,155,86.7,154.6,710.8,8.7,41.90686643,-87.73217473,"(41.90686643, -87.73217473)"
2018,105673,Holiday Inn Downtown Chicago,Submitted,506 W Harrison St.,60607,2.5,false,NEAR WEST SIDE,Hotel,150937,1967,1,5445,54,6366297.3,10847701.5,,,,114,193.6,111.7,189.4,1635.3,10.8,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,251269,USEF GC Century Tower LLC,Submitted,182 W Lake St,60601,4.0,false,LOOP,Multifamily Housing,255605,1930,1,11456,51,7279996.7,13987672,,,,83.2,137.2,82.3,136.3,1954.1,7.6,41.885758,-87.633762,"(41.885758, -87.633762)"
2018,162430,Providence St Mel School,Submitted,119 S. Central Park Blvd,60624,4.0,false,EAST GARFIELD PARK,K-12 School,187689,1929,1,,90,3367547.4,2414573.3,,,,30.8,63.7,30.8,63.7,688.5,3.7,41.87883538,-87.715548,"(41.87883538, -87.715548)"
2018,251318,03181-87th & State St,Submitted,87 W 87th Street,60620,2.0,false,CHATHAM,Supermarket/Grocery Store,70022,1974,1,,43,11245631.3,6217400,,,,249.4,542.9,249.9,543.1,2201.1,31.4,41.73449408,-87.62742921,"(41.73449408, -87.62742921)"
2018,164517,Saint Vincent Center,Submitted,721 N Lasalle Street,60654,2.0,false,NEAR NORTH SIDE,Office,94254,1926,1,1415,36,4168976.1,8859612.3,,,,138.2,222.5,137.8,220.1,1164.1,12.4,41.89549864,-87.63263573,"(41.89549864, -87.63263573)"
2018,165224,Irish American Heritage Center,Submitted,4626 North Knox,60630,4.0,false,IRVING PARK,K-12 School,80000,1926,1,1187,82,1213317.1,3907000.2,,,,64,93.7,61.6,91.2,409.4,5.1,41.96533308,-87.74454481,"(41.96533308, -87.74454481)"
2018,254374,G&A Senior Residence at Kedzie,Submitted,4054 N Kedzie,60618,2.0,false,Irving Park,Multifamily Housing,50181,2015,1,1953,44,697640,3951709.7,,,,92.7,121.6,94.1,123.2,326,6.5,41.95470868,-87.70563152,"(41.95470868, -87.70563152)"
2018,147816,Clark Glenlake LLC.,Submitted,1544 W. Glenlake Ave.,60660,4.0,false,EDGEWATER,Multifamily Housing,53000,1925,1,1215,100,830588.3,845526.6,,,,31.6,60.6,31.5,59.5,183.1,3.5,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,101705,Algonquin #4,Submitted,1607 E. 50th Street,60615,1.5,false,KENWOOD,Multifamily Housing,59310,1950,1,2002,31,1056921.6,5971709.9,,,,118.5,155.6,118.4,155.1,493,8.3,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,256405,8846,Submitted,303 E Superior St,60611,1.0,false,NEAR NORTH SIDE,Laboratory,418826,2004,1,90497,,67029695.4,63433845.8,,,,311.5,607.1,312.8,607.9,14520.6,34.7,41.89837,-87.62281702,"(41.89837, -87.62281702)"
2018,160321,Coast at Lakeshore East,Submitted,345 E. Wacker Drive,60601,4.0,false,LOOP,Multifamily Housing,574065,2013,1,16409,77,14564528,21501621.7,,,,62.8,110.4,60.5,106.4,3565.1,6.2,41.88724828,-87.6185461,"(41.88724828, -87.6185461)"
2018,251949,Wyler,Submitted,5837 S. Maryland Ave.,60637,2.0,false,HYDE PARK,Laboratory,208526,1967,1,,,13204262.6,,28297798.7,,,199,340.6,200.7,342.6,4075.6,19.5,41.788876,-87.60489,"(41.788876, -87.60489)"
2018,128978,"Woodbridge Nursing Pavilion, Ltd",Submitted,2242 N. Kedzie Blvd.,60647,4.0,false,LOGAN SQUARE,Senior Care Community,56000,1975,1,8319,68,2134124.1,6118153.7,,,,147.4,221.4,147.4,221.4,680,12.1,41.92197286,-87.70750811,"(41.92197286, -87.70750811)"
2018,175546,Shakespeare Building Corporation,Submitted,2236 North Lincoln Park West,60614,4.0,false,LINCOLN PARK,Multifamily Housing,94600,1910,1,1223,94,1094323.9,4937932.6,,,,63.8,87.2,62.4,85.8,444.3,4.7,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,251469,Mahalia Jackson Elementary -CPS,Exempt,917 W 88th St,60620,,true,AUBURN GRESHAM,,81800,,1,698,,,,,,,,,,,,,41.73386023,-87.64687304,"(41.73386023, -87.64687304)"
2018,251709,Volta Elemen-CPS,Submitted,4950 N AVERS AVE,60625,2.0,false,ALBANY PARK,K-12 School,86480,1931,1,341,49,1792558.7,4764251.3,,,,75.8,115.9,75.2,115.4,551.3,6.4,41.97129971,-87.72626938,"(41.97129971, -87.72626938)"
2018,116716,1819 S Michigan Avenue Condominium Association,Submitted,1819 S Michigan Ave,60616,1.0,false,NEAR SOUTH SIDE,Multifamily Housing,114750,2005,1,,26,4451315.7,8534986.2,,,,113.2,186.7,109.3,180.2,1193.9,10.4,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,103644,Onni 200 LaSalle,Submitted,200 N LaSalle Ave,60601,2.5,false,LOOP,Office,698645,1984,1,10886,43,48159800,,,,,68.9,193,69.3,194.1,8012.1,11.5,41.88607935,-87.63304163,"(41.88607935, -87.63304163)"
2018,255005,Luxe on Chicago,Submitted,1838 W Chicago Ave,60622,2.0,false,West Town,Multifamily Housing,83627,2016,6,1951,,2347675.7,2878764.4,,,,62.5,114.8,62.2,113.6,543.5,6.5,41.89605966,-87.67312501,"(41.89605966, -87.67312501)"
2018,113632,Lake Shore Land Association,Submitted,1130 N. Lake Shore Drive,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,58560,1910,1,704,,703121.8,3980161.7,,,,80,105,77.6,101.7,328.4,5.6,41.89578772,-87.62246847,"(41.89578772, -87.62246847)"
2018,242655,10 E. Delaware Condominium Association,Not Submitted,10 E Delaware Pl,60611,0.0,false,NEAR NORTH SIDE,,449653,,1,4029,,,,,,,,,,,,,41.89939252,-87.62790258,"(41.89939252, -87.62790258)"
2018,240284,2700 N. Hampden Court Condominium Association,Submitted,2700 N. Hampden Ct.,60614,3.0,false,LINCOLN PARK,Multifamily Housing,112000,1964,1,3343,41,5930854.4,,,,,53,148.3,51.1,143,986.7,8.8,41.93080836,-87.64197735,"(41.93080836, -87.64197735)"
2018,252267,Paper Place Lofts,Submitted,801 South Wells Street,60607,1.0,false,LOOP,Multifamily Housing,139879,1915,1,5247,30,5464505.7,5674400.2,,,,79.6,152,76.9,146.6,1210.5,8.7,41.87175238,-87.6335235,"(41.87175238, -87.6335235)"
2018,250015,Hamilton Park,Submitted,513 West 72nd Street,60621,2.0,false,ENGLEWOOD,Other - Recreation,54758,1905,1,8014,,1025881.6,9311609.4,,,,188.8,231,189.4,231.6,665.3,12.1,41.76303922,-87.63901962,"(41.76303922, -87.63901962)"
2018,251258,Reside 707,Submitted,707 West Sheridan Road,60613,3.5,false,LAKE VIEW,Multifamily Housing,101428,1974,1,3044,73,2145533.8,6623169.8,,,,86.5,127.8,87.4,128.8,708.7,7,41.95246586,-87.64839822,"(41.95246586, -87.64839822)"
2018,255150,Kedzie Plaza,Submitted,4756-4770 South Kedzie Avenue,60632,3.0,false,BRIGHTON PARK,Strip Mall,51765,1980,1,45,,2174314.1,2209300.1,,,,84.7,162.4,84.6,160.8,479.1,9.3,41.8145,-87.70299,"(41.8145, -87.70299)"
2018,251361,Bontemps Elementary -CPS,Exempt,1241 W 58th St,60636,,true,WEST ENGLEWOOD,,53600,,1,4,,,,,,,,,,,,,41.78841987,-87.65656064,"(41.78841987, -87.65656064)"
2018,251600,Mozart-CPS,Submitted,2200 N Hamlin Ave,60647,1.5,false,LOGAN SQUARE,K-12 School,92365,1910,1,,38,2526118.6,4672584.8,,,,77.9,129.7,75.7,127.3,668.4,7.2,41.92132822,-87.72244339,"(41.92132822, -87.72244339)"
2018,115108,3825 N PINE GROVE AVE,Not Submitted,3825 N PINE GROVE AVE,60613,0.0,false,LAKE VIEW,,96636,,1,3335,,,,,,,,,,,,,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,260104,Courtyard on the Boulevard Condominium Association,Submitted,5101-5113 S. Ingleside Ave.,60615,4.0,false,HYDE PARK,Multifamily Housing,64440,1915,1,,86,583349.6,3617163,,,,65.2,84.3,62.6,81.1,289.2,4.5,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,105391,Southland Preservation,Exempt,6253 S MICHIGAN AVE,60637,,true,WASHINGTON PARK,,223560,,1,22984,,,,,,,,,,,,,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2018,104836,445 W BARRY AVE,Not Submitted,445 W BARRY AVE,60657,0.0,false,LAKE VIEW,,105370,,1,6968,,,,,,,,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,130758,The Regal,Submitted,651 S. Wells,60607,3.5,false,LOOP,Multifamily Housing,99552,1950,1,3173,72,3751476.9,,,,,37.7,105.5,36.8,102.9,624.1,6.3,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2018,114196,1550 State Parkway Condominium Association,Submitted,1550 N State Pkwy,60610,1.5,false,NEAR NORTH SIDE,Multifamily Housing,104400,1912,1,1776,39,2415372.5,8147303.3,,,,101.2,146.7,101.8,146.3,834.6,8,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,232458,Harper Square Cooperative,Not Submitted,4800 - 4850 S Lake Park Ave,60615,0.0,false,KENWOOD,,627860,,1,34120,,,,,,,,,,,,,41.80747487,-87.59126397,"(41.80747487, -87.59126397)"
2018,241377,Wells Street Tower Condominium Association,Submitted,701 South Wells Street,60607,1.0,false,LOOP,Multifamily Housing,267196,2002,1,6755,21,9898225.6,17552138.7,,,,102.7,172.7,99,166.2,2579,9.7,41.87320687,-87.63328749,"(41.87320687, -87.63328749)"
2018,140570,City View Tower at Randolph Condominium Association,Submitted,720-726 W. Randolph St.,60661,3.5,false,NEAR WEST SIDE,Multifamily Housing,145784,2003,1,2738,55,4044939.6,6571940.5,,,,72.8,125,69.8,120.1,1022,7,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2018,173835,Sears,Exempt,1900 W Lawrence Ave,60640,,true,LINCOLN SQUARE,,154471,,1,,,,,,,,,,,,,,41.9690756,-87.67696468,"(41.9690756, -87.67696468)"
2018,232398,The Carlyle Condominium Association,Submitted,1040 N. Lake Shore Drive,60611,3.0,false,NEAR NORTH SIDE,Multifamily Housing,502995,1966,1,12268,70,18462048.8,7211445.9,,,,51,117.8,50.5,116.1,3454.5,6.9,41.90200586,-87.62471982,"(41.90200586, -87.62471982)"
2018,175725,Irving Park Terrace Condo Association,Submitted,7707 W. Irving Park Road,60634,4.0,false,DUNNING,Multifamily Housing,80000,1985,1,1869,100,721037.5,2268280.6,,,,37.4,55,35.7,52.7,240.4,3,41.94530408,-87.80186746,"(41.94530408, -87.80186746)"
2018,172615,2843 N LINCOLN AVE,Not Submitted,2843 N LINCOLN AVE,60657,0.0,false,LAKE VIEW,,56351,,1,834,,,,,,,,,,,,,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,244503,5000 East End Condominium Association,Submitted,5000 East End Ave.,60615,3.0,false,KENWOOD,Multifamily Housing,234944,1928,1,5244,64,2788149.9,19565324.9,,,,95.1,120.7,96.4,121.4,1503.1,6.4,41.80422316,-87.58577365,"(41.80422316, -87.58577365)"
2018,251289,SVF Madison Chicago LLC,Submitted,1164 W. Madison Street,60607-3802,4.0,false,NEAR WEST SIDE,Multifamily Housing,253422,2014,1,6852,97,4254719.6,7195933.3,,,,45.2,76.8,44.5,76,1090,4.3,41.88194574,-87.65691125,"(41.88194574, -87.65691125)"
2018,175867,Six Corners Plaza,Exempt,3970 - 3982 N Milwaukee Ave,60641,,true,PORTAGE PARK,,80596,,1,397,,,,,,,,,,,,,41.952901,-87.746534,"(41.952901, -87.746534)"
2018,164922,Thorek Memorial Hospital,Submitted,850 W. Irving Park Rd,60613,4.0,false,UPTOWN,Hospital (General Medical & Surgical),205000,1981,2,8697,98,15376730.7,17432821.9,,,,160,299.3,159.1,296.4,3484.1,17,41.954528,-87.653102,"(41.954528, -87.653102)"
2018,100674,The Lofts at Arthington,Submitted,3301 West Arthington Street,60624,4.0,false,NORTH LAWNDALE,Multifamily Housing,228897,1909,2,4069,95,2707305,11970138.7,,,,64.1,88,62.1,85.1,1086.2,4.7,41.87000549,-87.70831909,"(41.87000549, -87.70831909)"
2018,175340,4310-22 N Clarendon,Submitted,4310-22 N Clarendon,60613,1.5,false,UPTOWN,Multifamily Housing,55000,1976,1,,35,569964.4,4296990.2,,,,88.5,111,90,112.6,323.1,5.9,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2018,251563,Castellanos-CPS,Submitted,2524 S Central Ave,60623,1.5,false,AUSTIN,K-12 School,84116,1903,1,3445,39,1708843.2,3497970.5,,,,61.9,100.5,59.8,98.4,470.1,5.6,41.869894,-87.764317,"(41.869894, -87.764317)"
2018,231297,1000 Adams CA,Submitted,1000 W. Adams Street,60607,3.0,false,NEAR WEST SIDE,Multifamily Housing,185669,1999,1,7320,64,5226634.7,8198099.9,,,,72.3,125.2,71.8,122.8,1305,7,41.87952802,-87.65241652,"(41.87952802, -87.65241652)"
2018,260060,2300 N Commonwealth,Submitted,2300 N Commonwealth Ave,60614,4.0,false,LINCOLN PARK,Multifamily Housing,56074,1991,1,1867,95,1537955.6,1426550.2,,,,52.9,103.5,52.9,103.5,331.6,5.9,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,103970,424 West Oakdale Avenue,Submitted,424 W. Oakdale Ave.,60657,4.0,false,LAKE VIEW,Multifamily Housing,52080,1970,1,2090,84,600273.2,3022801.3,,,,69.6,93.2,70.4,94,260.4,5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2018,105987,Jeffery Towers,Submitted,7020 S Jeffery BLVD,60649,1.5,false,SOUTH SHORE,Multifamily Housing,125000,1925,1,8206,31,1528258.7,13630614.9,,,,121.3,148.7,123.1,150.7,978.2,7.8,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2018,173908,5000 South Cornell,Submitted,5000 South Cornell Ave,60615,4.0,false,KENWOOD,Multifamily Housing,149950,1930,1,2846,90,1492794.4,9746179,,,,75,96.1,75.6,96.4,766,5.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2018,112765,309-The Breakers at Edgewater Beach,Submitted,5333 North Sheridan Road,60640,4.0,false,EDGEWATER,Senior Care Community,1742595,2005,1,16822,73,21600297.2,25028301.9,,,,26.8,49.8,27,50.1,4922.9,2.8,41.97931532,-87.65409345,"(41.97931532, -87.65409345)"
2018,251578,"Bright, Orville T -CPS",Exempt,10740 S Calhoun Ave,60617,,true,SOUTH DEERING,,90900,,1,490,,,,,,,,,,,,,41.69976566,-87.56232296,"(41.69976566, -87.56232296)"
2018,251275,Conrad Chicago Hotel,Submitted,101 E Erie St,60611,1.5,false,NEAR NORTH SIDE,Hotel,359000,1987,1,9518,33,22822506.3,13028352.8,,,,99.9,216.1,98.8,212.7,4488.8,12.5,41.8955951,-87.6229917,"(41.8955951, -87.6229917)"
2018,119238,03349-Narragansett & Diversey,Submitted,2520 N. Narragansett Ave,60639,3.0,false,BELMONT CRAGIN,Supermarket/Grocery Store,64285,2004,1,,70,9851498.3,3600799.9,,,,209.3,487.9,207.9,486.1,1830.2,28.5,41.92591473,-87.78557198,"(41.92591473, -87.78557198)"
2018,254351,Jackson Throop Place,Submitted,1241 - 1245 W Jackson Blvd.,60607,2.0,false,Near West Side,Multifamily Housing,113947,2016,2,1441,46,2708902.8,7963401.3,,,,93.7,139.9,90.4,135.2,873.6,7.7,41.87987598,-87.65468643,"(41.87987598, -87.65468643)"
2018,173632,The Chicago Building,Submitted,7 West Madison Street,60603,3.0,false,LOOP,Residence Hall/Dormitory,104965,1904,1,2561,63,2841639.8,6798410.2,,1438536,,105.5,156.3,105.9,156.6,940.1,9,41.88201315,-87.62821922,"(41.88201315, -87.62821922)"
2018,119128,440 North Wells Street,Submitted,440 North Wells Street,60611,4.0,false,NEAR NORTH SIDE,Office,112671,1905,1,127,69,4637829.2,5016639.2,,,,85.7,162,85.8,161.6,1038,9.2,41.8902394,-87.63405731,"(41.8902394, -87.63405731)"
2018,254317,Buck City Lofts,Submitted,1740 North Maplewood,60647,1.5,false,Logan Square,Multifamily Housing,95000,2001,1,2801,34,2892206.4,5126408.6,,,,84.4,141.9,81.3,136.6,753.4,7.9,41.9214427,-87.7018,"(41.9214427, -87.7018)"
2018,157208,400 South Jefferson,Submitted,400 South Jefferson Street,60607,4.0,false,NEAR WEST SIDE,Office,275487,1946,1,2058,83,8024235.8,6787222.1,,,,53.8,107.4,53.7,106.4,1695.4,6.2,41.87626348,-87.64310358,"(41.87626348, -87.64310358)"
2018,239994,Park 1500 Lofts,Submitted,1500 W. Monroe Street,60607,1.0,false,NEAR WEST SIDE,Multifamily Housing,355095,2002,1,6211,28,10489453.6,25438952.2,,,,101.2,157.9,97.6,152,3096.3,8.7,41.88047306,-87.66494946,"(41.88047306, -87.66494946)"
2018,251260,The Belmont by Reside,Submitted,3170 N Sheridan Road,60657,4.0,false,LAKE VIEW,Multifamily Housing,475020,1924,1,7862,80,8576102.9,19442967.3,,,,59,93.5,56.9,91.3,2459.5,5.2,41.93973305,-87.64000019,"(41.93973305, -87.64000019)"
2018,100395,Daley,Submitted,7500 South Pulaski Ave,60652,4.0,false,WEST LAWN,College/University,501591,1970,9,4768,,15392402.1,16058101.5,,,,62.7,119.5,62.1,118.9,3413.7,6.8,41.75629268,-87.72224,"(41.75629268, -87.72224)"
2018,237422,Kingsbury on the Park,Submitted,653 N. Kingsbury Street,60654,1.5,false,NEAR NORTH SIDE,Multifamily Housing,278000,2003,1,7360,36,7582849.3,16547123,,,,86.8,138.9,87.4,139.5,2140.4,7.7,41.89367088,-87.64108373,"(41.89367088, -87.64108373)"
2018,111633,(IL676) - 2130 N. Lincoln Park West,Submitted,2130 N. Lincoln Park West,60614,4.0,false,LINCOLN PARK,Multifamily Housing,139707,1927,1,1691,85,2317338.3,7545511.9,,,,70.6,103.2,70.6,103.1,786.3,5.6,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2018,260132,Q11970,Submitted,2401 W Grace,60618,2.5,false,NORTH CENTER,Office,93084,2007,1,665,44,5404727.4,2829600,,,,88.5,194.5,87.3,193.3,1049.4,11.3,41.95003548,-87.68877942,"(41.95003548, -87.68877942)"
